Шампура,1,https://www.avito.ru/sankt-peterburg_zelenogorsk/sport_i_otdyh/shampura_4152905466,-,-,no,-
Корзина для пикника на 2 персоны,2890,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/korzina_dlya_piknika_na_2_persony_4229408123,-,-,no,-
Топорик туристический СССР,600,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/toporik_turisticheskiy_sssr_4085589230,-,-,no,-
Палаика кемпинговая quechua t4.2 dome decathlon,7500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palaika_kempingovaya_quechua_t4.2_dome_decathlon_4238022117,-,· 8 августа в 14:20,Пользователь,-
Термос,200,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos_3844813136,-,-,no,-
Походные тапочки Nordisk Mos Down,3900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/pohodnye_tapochki_nordisk_mos_down_3872903955,-,-,no,-
Шнур гамаковый (гамачный) 5мм,6,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/shnur_gamakovyy_gamachnyy_5mm_3674702886,-,-,no,-
"Уголь древесный, берёзовый 3 уп. По 2.5 кг",150,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ugol_drevesnyy_berezovyy_3_up._po_2.5_kg_3927128769,-,-,no,-
Альпинисткий кошки BD и ледоруб Grivel,3000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/alpinistkiy_koshki_bd_i_ledorub_grivel_4344126359,-,-,no,-
Хладоэлементы,50,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/hladoelementy_3910450783,-,-,no,-
Гамак туристический двухместный decathlon quechua,2500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/gamak_turisticheskiy_dvuhmestnyy_decathlon_quechua_4291895764,-,-,no,-
